6/26/2015 0:00,UP
6/27/2015 0:00,DOWN
6/28/2015 0:00,UP
6/29/2015 0:00,UP
6/30/2015 0:00,DOWN
7/1/2015 0:00,DOWN
7/2/2015 0:00,UP
7/3/2015 0:00,UP
7/4/2015 0:00,UP
7/5/2015 0:00,DOWN
7/6/2015 0:00,DOWN
7/7/2015 0:00,UP
7/8/2015 0:00,DOWN
7/9/2015 0:00,UP
7/10/2015 0:00,UP
7/11/2015 0:00,UP
7/12/2015 0:00,DOWN
7/13/2015 0:00,DOWN
7/14/2015 0:00,DOWN
7/15/2015 0:00,DOWN
7/16/2015 0:00,UP
7/17/2015 0:00,DOWN
7/18/2015 0:00,DOWN
7/19/2015 0:00,UP
7/20/2015 0:00,DOWN
7/21/2015 0:00,UP
7/22/2015 0:00,DOWN
7/23/2015 0:00,UP
7/24/2015 0:00,UP
7/25/2015 0:00,UP
7/26/2015 0:00,UP
7/27/2015 0:00,UP
